Suma de ID_Venta,Suma de ID_Detalle,ID_Producto,ID_Cliente,ID_Vendedor,ID_Sucursal,ID_Pago,ID_Tiempo,Cantidad_Vendida,Total_Ventas,Suma de Precio_Unitario,Suma de Subtotal
11765,10540,7,818,28,1,2,232,94,4626.19,80.44,7561.36
11767,3562,28,938,28,9,3,17,80,4597.8,90.52,7241.6
11768,6489,7,141,8,5,2,69,85,3500.09,42.19,3586.15
11768,890,25,141,8,5,2,69,61,3500.09,266.06,16229.66
11770,5195,18,526,41,11,1,244,12,3306.81,353.43,4241.16
11771,9557,20,396,42,8,3,313,24,2012.03,239.18,5740.32
11772,17516,17,61,73,11,2,150,58,4163.06,366.2,21239.6
11773,14984,9,843,84,12,1,200,4,639.35,122.14,488.56
11774,8828,8,14,28,6,2,316,75,4229.63,267.94,20095.5
11776,7665,20,414,44,5,2,105,69,3115.2,177.78,12266.82
11777,6678,30,447,100,7,1,217,22,3335.85,175.66,3864.52
11778,18540,14,932,73,12,2,190,94,2689.22,203.18,19098.92
11780,14849,11,928,49,10,3,156,16,3016.88,263.73,4219.68
11780,16087,26,928,49,10,3,156,27,3016.88,133.35,3600.45
11780,6577,29,928,49,10,3,156,20,3016.88,81.34,1626.8
11781,17528,14,10,66,10,1,32,7,2530.57,315.76,2210.32
11781,8007,24,10,66,10,1,32,15,2530.57,308.53,4627.95
11783,833,21,462,62,12,2,211,2,4275.26,270.96,541.92
11785,3881,10,504,54,3,2,206,61,688.38,321.25,19596.25
11785,7858,11,504,54,3,2,206,73,688.38,268.1,19571.3
11785,6464,12,504,54,3,2,206,43,688.38,190.42,8188.06
11785,11333,18,504,54,3,2,206,35,688.38,361.98,12669.3
11785,7031,21,504,54,3,2,206,35,688.38,376.2,13167
11786,7860,25,92,28,3,1,84,91,4934.8,103.35,9404.85
11787,14399,18,447,86,7,2,344,44,812.03,350.73,15432.12
11787,18396,20,447,86,7,2,344,19,812.03,192.32,3654.08
11790,8186,13,183,17,9,3,42,42,4159.75,131.34,5516.28
11790,12772,23,183,17,9,3,42,25,4159.75,378.83,9470.75
11792,17455,3,172,94,7,1,216,22,230.72,323.53,7117.66
11795,14071,29,855,92,3,1,252,81,2175.04,243.78,19746.18
11796,3715,6,579,96,5,2,231,74,1422.16,92.23,6825.02
11796,2209,29,579,96,5,2,231,36,1422.16,79.42,2859.12
11797,1917,23,302,74,12,1,265,7,2748.41,350.94,2456.58
11798,15584,4,822,99,2,3,334,62,2852.46,23.07,1430.34
11800,8351,29,956,13,4,1,284,10,1521.54,382.99,3829.9
11801,9603,18,996,60,8,1,94,43,2324.94,93.59,4024.37
11802,3684,12,276,14,2,2,213,47,2376.26,69.63,3272.61
11803,2120,17,845,55,12,3,349,55,2661.83,174.9,9619.5
11803,740,27,845,55,12,3,349,90,2661.83,422.16,37994.4
11806,7381,3,551,37,10,2,279,25,961.49,67.32,1683
11807,15800,26,200,16,3,2,230,58,1378.06,188.85,10953.3
11808,6617,1,291,11,3,2,231,61,2611.74,467.18,28497.98
11808,4777,22,291,11,3,2,231,64,2611.74,233.53,14945.92
11808,14060,23,291,11,3,2,231,76,2611.74,383.65,29157.4
11809,11640,18,113,64,12,2,343,42,3164.87,426.9,17929.8
11811,5578,3,366,67,9,3,277,95,433.3,29.92,2842.4
11811,18936,4,366,67,9,3,277,43,433.3,58.72,2524.96
11811,285,8,366,67,9,3,277,95,433.3,274.8,26106
11811,16268,24,366,67,9,3,277,44,433.3,104.28,4588.32
11812,1883,12,295,70,8,1,112,98,1928.26,111.78,10954.44
11812,5322,28,295,70,8,1,112,56,1928.26,100.2,5611.2
11815,9153,16,714,91,5,1,325,3,4655.24,408.63,1225.89
11817,6072,18,893,72,6,2,35,42,1544.79,327.07,13736.94
11818,19733,20,995,25,8,3,282,92,4410.9,87.92,8088.64
11818,10254,25,995,25,8,3,282,62,4410.9,81.43,5048.66
11819,12837,9,635,14,4,1,335,77,1080.14,419.59,32308.43
11819,6984,18,635,14,4,1,335,74,1080.14,472.32,34951.68
11820,6656,25,744,69,2,3,117,67,1796.87,181.17,12138.39
11821,18235,7,755,39,5,2,181,52,4330,97.69,5079.88
11821,14908,8,755,39,5,2,181,94,4330,25.01,2350.94
11824,2764,15,119,89,9,2,141,34,1080.27,303.41,10315.94
11824,4813,20,119,89,9,2,141,83,1080.27,122.63,10178.29
11824,7152,28,119,89,9,2,141,90,1080.27,215.84,19425.6
11827,2004,4,368,92,5,3,61,100,1067,361.57,36157
11827,19938,12,368,92,5,3,61,7,1067,220.47,1543.29
11827,18194,29,368,92,5,3,61,26,1067,287.79,7482.54
11828,9314,2,560,65,6,2,133,17,4272.78,160.54,2729.18
11828,10857,12,560,65,6,2,133,86,4272.78,145.09,12477.74
11828,14645,15,560,65,6,2,133,83,4272.78,18.32,1520.56
11828,10338,27,560,65,6,2,133,92,4272.78,92.63,8521.96
11829,19056,14,734,73,3,2,320,19,1207.58,411.22,7813.18
11829,12179,19,734,73,3,2,320,15,1207.58,416.19,6242.85
11830,11112,6,401,87,9,1,192,1,2394.03,391.57,391.57
11830,10267,7,401,87,9,1,192,69,2394.03,207.97,14349.93
11830,7256,18,401,87,9,1,192,18,2394.03,286.1,5149.8
11830,17634,6,621,74,10,3,149,102,384,363.82,13129.18
11831,19642,2,878,85,10,1,41,99,3707.09,433.19,42885.81
11832,17748,2,377,80,11,2,183,2,2623.38,416.44,832.88
11834,19765,23,683,40,11,3,257,74,1126.16,168.64,12479.36
11836,6943,13,188,55,3,1,222,51,412.92,115,5865
11837,4072,3,413,2,5,3,307,79,4157.57,82.48,6515.92
11837,7593,6,413,2,5,3,307,100,4157.57,258.18,25818
11837,15149,26,413,2,5,3,307,37,4157.57,271.35,10039.95
11838,15399,5,889,38,4,3,163,48,4283.67,364.63,17502.24
11840,9068,28,593,10,5,2,21,19,4269.33,322.27,6123.13
11841,369,7,543,55,3,2,263,21,4924.68,91.67,1925.07
11841,11673,8,543,55,3,2,263,11,4924.68,123.42,1357.62
11841,5576,20,543,55,3,2,263,86,4924.68,101.02,8687.72
11841,2112,22,543,55,3,2,263,37,4924.68,365.34,13517.58
11842,13073,3,188,72,3,2,358,63,4009.11,76.14,4796.82
11845,6473,29,613,95,8,2,177,29,172.59,483.41,14018.89
11846,14671,25,248,23,10,3,260,64,1236.97,269.93,17275.52
11846,7982,26,248,23,10,3,260,67,1236.97,165.69,11101.23
11847,16915,4,33,10,5,2,321,92,3465.15,161.51,14858.92
11847,2490,11,33,10,5,2,321,47,3465.15,50.7,2382.9
11847,7820,18,33,10,5,2,321,14,3465.15,66.01,924.14
11849,7826,24,847,14,10,1,283,34,4424.58,326.65,11106.1
11851,14756,4,679,34,1,2,153,13,3965.58,462.91,6017.83
11851,17670,25,679,34,1,2,153,12,3965.58,284.03,3408.36
11851,15866,26,679,34,1,2,153,66,3965.58,94.57,6241.62
11852,14278,20,870,18,3,3,201,48,2378.96,275.69,13233.12
11853,11834,17,606,59,2,1,36,82,3827.67,210.47,17258.54
11853,12519,27,606,59,2,1,36,45,3827.67,469.83,21142.35
11853,4342,30,606,59,2,1,36,69,3827.67,261.45,18040.05
11854,6092,12,682,67,9,1,301,50,3753.35,268.2,13410
11855,4657,9,180,91,10,3,63,13,984.19,52.24,679.12
11855,1232,11,180,91,10,3,63,86,984.19,359.41,30909.26
11856,14222,4,947,41,5,3,200,81,3071.96,301.48,24419.88
11856,15692,8,947,41,5,3,200,66,3071.96,345.18,22781.88
11857,10504,21,606,95,2,2,28,48,4214.69,165.1,7924.8
11857,168,30,606,95,2,2,28,12,4214.69,88.74,1064.88
11858,3786,22,725,32,1,1,344,86,3383.81,468.1,40256.6
11858,465,28,725,32,1,1,344,90,3383.81,255.95,23035.5
11858,18115,29,725,32,1,1,344,30,3383.81,268.28,8048.4
11861,1387,17,769,42,5,2,152,20,1202.64,31.43,628.6
11862,6524,15,577,81,3,1,301,96,3648.73,380.98,36574.08
11864,16543,16,350,48,7,3,142,51,3822.22,446.08,22750.08
11864,10007,25,350,48,7,3,142,46,3822.22,163.57,7524.22
11865,17864,3,165,89,5,3,181,1,1187.39,239.86,239.86
11865,14862,30,165,89,5,3,181,54,1187.39,277.68,14994.72
11869,11332,2,610,83,3,1,236,73,177.9,366.17,26730.41
11869,18038,13,610,83,3,1,236,9,177.9,365.36,3288.24
11869,10483,29,610,83,3,1,236,73,177.9,56.44,4120.12
11871,7248,1,728,86,6,3,328,35,2324.72,80.85,2829.75
11871,13905,3,728,86,6,3,328,39,2324.72,16.31,636.09
11874,9515,10,441,9,2,2,224,2,1514.45,169.03,338.06
11874,17597,14,441,9,2,2,224,99,1514.45,58.51,5792.49
11874,4942,23,441,9,2,2,224,84,1514.45,348.12,29242.08
11875,7495,8,934,80,3,2,209,99,3956.76,243.05,24061.95
11875,12152,14,934,80,3,2,209,39,3956.76,301.43,11755.77
11875,16623,16,934,80,3,2,209,37,3956.76,476.82,17642.34
11876,2994,6,58,35,12,2,319,73,4098.7,166.37,12145.01
11878,8077,21,697,26,6,1,24,4,3278.26,78.26,313.04
11879,2495,18,617,90,7,1,222,6,4674.01,267.32,1603.92
11880,2053,3,964,35,10,1,61,32,4212.95,291.06,9313.92
11880,1724,4,964,35,10,1,61,58,4212.95,326.26,18923.08
11880,12523,30,964,35,10,1,61,66,4212.95,266.32,17577.12
11881,11739,5,99,52,5,3,215,96,668.48,401.99,38591.04
11884,9995,17,201,50,3,1,256,80,1411.79,387.93,31034.4
11888,246,6,808,50,7,3,299,3,4392.59,113.75,341.25
11889,427,8,809,69,8,2,277,17,1517.81,259.03,4403.51
11889,13406,20,809,69,8,2,277,91,1517.81,463.28,42158.48
11890,8272,15,462,82,12,1,207,67,2020.02,103.24,6917.08
11891,8625,9,982,70,7,1,53,65,3000.71,467.57,30392.05
11891,3838,22,982,70,7,1,53,27,3000.71,262.01,7074.27
11895,19401,5,954,25,3,3,195,9,2412.62,24.52,220.68
11895,812,27,954,25,3,3,195,65,2412.62,293.26,19061.9
11896,3678,22,222,24,4,1,53,73,3157.07,139.94,10215.62
11896,16804,23,222,24,4,1,53,86,3157.07,14.46,1243.56
11897,11898,25,862,22,6,3,324,19,2180.2,436.82,8299.58
11898,3723,2,968,41,9,1,239,93,3350.85,258.08,24001.44
11899,6255,5,137,28,5,3,73,28,1009.05,284.75,7973
11899,3667,20,137,28,5,3,73,58,1009.05,445.05,25812.9
11899,10343,25,137,28,5,3,73,74,1009.05,87.29,6459.46
11899,12863,28,137,28,5,3,73,87,1009.05,264.33,22996.71
11900,8759,2,915,78,2,1,128,47,4119.47,67.55,3174.85
11900,11751,19,915,78,2,1,128,11,4119.47,374.88,4123.68
11901,9458,8,236,22,5,1,157,13,2192.87,251.73,3272.49
11901,13524,29,236,22,5,1,157,96,2192.87,425.57,40854.72
11902,19861,1,680,32,9,3,86,2,1286.97,218.26,436.52
11904,14917,2,253,71,8,2,307,54,3883.83,418.23,22584.42
11905,6420,23,936,22,11,3,299,43,1386.12,190.42,8188.06
11906,4114,14,232,89,10,1,100,17,3692.01,371.45,6314.65
11910,2826,13,708,35,5,1,22,85,990.31,24.24,2060.4
11910,13080,14,708,35,5,1,22,35,990.31,194,6790
11910,9729,20,708,35,5,1,22,39,990.31,300.17,11706.63
11910,9757,25,708,35,5,1,22,38,990.31,205.22,7798.36
11911,19656,10,451,68,6,2,162,62,1068.57,15.43,956.66
11911,4984,17,451,68,6,2,162,59,1068.57,44.44,2621.96
11914,11082,17,386,98,4,3,300,35,3040.39,23.24,813.4
11914,11000,18,386,98,4,3,300,2,3040.39,431.97,863.94
11917,12254,18,486,4,3,1,177,59,3705.31,339.03,20002.77
11918,4111,24,770,97,8,2,365,38,4469.8,216.27,8218.26
11918,3060,28,770,97,8,2,365,59,4469.8,426.36,25155.24
11919,7353,19,71,29,10,2,64,86,1155.73,325.28,27974.08
11920,19969,24,136,56,8,1,297,91,1027.28,472.84,43028.44
11922,14924,17,162,30,5,1,302,75,4742.34,251.64,18873
11922,3663,22,162,30,5,1,302,82,4742.34,219.86,18028.52
11923,4124,29,763,97,5,3,314,16,1764.18,36.88,590.08
11924,15058,10,685,44,1,2,360,21,1483.2,493.04,10353.84
11926,7891,7,812,79,6,1,241,8,4128.57,409,3272
11927,15162,11,9,39,6,2,316,31,2064.9,242.57,7519.67
11927,7299,19,9,39,6,2,316,84,2064.9,32.23,2707.32
11927,11569,30,9,39,6,2,316,20,2064.9,459.68,9193.6
11928,19757,17,621,24,10,2,235,94,516.43,329.94,31014.36
11929,19258,1,162,16,5,3,99,10,3924.33,192.41,1924.1
11931,5124,28,853,23,4,1,89,51,4645.29,384.75,19622.25
11933,7169,3,662,93,12,2,295,14,4882.39,331.27,4637.78
11933,13709,10,662,93,12,2,295,38,4882.39,345.49,13128.62
11933,15462,27,662,93,12,2,295,59,4882.39,348.96,20588.64
11935,9958,1,489,60,3,1,60,80,4883.45,240.34,19227.2
11937,18179,3,670,28,6,3,80,5,4775.96,126.93,634.65
11937,17218,12,670,28,6,3,80,71,4775.96,159.29,11309.59
11937,11908,14,670,28,6,3,80,97,4775.96,199.01,19303.97
11938,18170,15,365,28,6,3,179,65,1160.37,400.81,26052.65
11939,10429,2,906,46,6,3,62,82,2441.44,287.13,23544.66
11939,6953,13,906,46,6,3,62,87,2441.44,166.11,14451.57
11940,3180,4,686,58,12,3,90,24,1143.48,144.65,3471.6
11940,1557,11,686,58,12,3,90,67,1143.48,289.76,19413.92
11940,6544,29,686,58,12,3,90,24,1143.48,24.89,597.36
11941,9427,14,789,31,1,1,35,87,3482.59,60.67,5278.29
11941,2755,18,789,31,1,1,35,14,3482.59,88.03,1232.42
11942,13128,4,473,61,10,2,104,23,3720.01,158.64,3648.72
11942,2435,27,473,61,10,2,104,34,3720.01,343.21,11669.14
11944,5493,16,933,77,4,3,276,73,3744.04,155.07,11320.11
11944,6677,22,933,77,4,3,276,85,3744.04,129.47,11004.95
11945,12135,11,467,64,5,3,334,51,2771.68,43.74,2230.74
11945,14750,22,467,64,5,3,334,72,2771.68,416.5,29988
11946,9619,7,558,49,8,3,308,84,1186.45,434.53,36500.52
11948,13910,6,801,78,2,2,265,100,622.74,70.78,7078
11949,5247,14,336,79,10,2,234,24,3413.92,340.15,8163.6
11951,10905,22,51,92,8,3,307,75,925.86,255.88,19191
11953,16441,25,841,29,6,1,45,99,2215.48,285.87,28301.13
11953,363,26,841,29,6,1,45,88,2215.48,304.72,26815.36
11954,6246,26,816,31,12,3,226,65,839.02,384.59,24998.35
11955,4722,14,377,48,11,1,261,38,982.12,22.76,864.88
11956,15531,7,41,10,1,3,193,91,1560.69,206.87,18825.17
11956,14084,19,41,10,1,3,193,91,1560.69,130.8,11902.8
11956,6685,27,41,10,1,3,193,20,1560.69,120.67,2413.4
11957,4253,27,501,22,2,1,147,27,1897.46,53.31,1439.37
11958,4185,1,289,2,7,2,113,9,4326.91,455.96,4103.64
11961,4979,18,104,92,4,2,102,64,2605.64,177.07,11332.48
11963,19737,3,824,20,1,3,58,95,4136.06,120.77,11473.15
11963,4245,25,824,20,1,3,58,23,4136.06,456,10488
11963,1074,28,824,20,1,3,58,95,4136.06,101.24,9617.8
11964,6424,1,603,9,8,2,48,83,1574.46,417.3,34635.9
11965,8948,3,152,26,9,2,86,20,2515.93,354.87,7097.4
11965,5555,17,152,26,9,2,86,72,2515.93,69,4968
11965,2108,23,152,26,9,2,86,2,2515.93,105.77,211.54
11965,4780,24,152,26,9,2,86,5,2515.93,459.56,2297.8
11966,15593,10,745,47,4,1,365,96,2317.72,417.14,40045.44
11966,5088,11,745,47,4,1,365,76,2317.72,63.5,4826
11966,2389,25,745,47,4,1,365,33,2317.72,122.43,4040.19
11967,480,3,71,31,10,3,39,68,4521.97,36.5,2482
11967,5642,26,71,31,10,3,39,75,4521.97,344,25800
11970,18543,17,912,56,8,2,235,40,1733.02,367.37,14694.8
11972,2319,4,59,64,2,2,48,31,1202.81,204.27,6332.37
11972,16389,17,59,64,2,2,48,87,1202.81,298.19,25942.53
11972,15587,19,59,64,2,2,48,83,1202.81,488.77,40567.91
11972,10213,29,59,64,2,2,48,3,1202.81,116.15,348.45
11972,1715,30,59,64,2,2,48,60,1202.81,401.21,24072.6
11973,16521,27,21,21,3,3,243,49,727.72,316.38,15502.62
11975,5958,11,997,47,10,2,279,46,1781.96,157.35,7238.1
11975,8119,17,997,47,10,2,279,99,1781.96,209.22,20712.78
11977,4879,7,603,20,8,2,269,20,775.98,167.79,3355.8
11977,2781,13,603,20,8,2,269,7,775.98,77.64,543.48
11977,19046,16,603,20,8,2,269,7,775.98,301.19,2108.33
11977,5053,28,603,20,8,2,269,40,775.98,358.94,14357.6
11978,12708,11,996,86,8,2,156,14,3059.38,493.92,6914.88
11979,17303,5,395,54,6,2,216,33,4051.41,493.67,16291.11
11979,10681,8,395,54,6,2,216,78,4051.41,42.95,3350.1
11979,6770,10,395,54,6,2,216,38,4051.41,443.03,16835.14
11980,7171,2,239,54,12,3,6,37,1196.84,204.21,7555.77
11980,3888,18,239,54,12,3,6,67,1196.84,196.88,13190.96
11980,3325,19,239,54,12,3,6,100,1196.84,47.37,4737
11981,9415,30,260,51,7,1,352,98,3162.64,362.2,35495.6
11982,16323,21,156,7,5,3,297,35,761.96,316.4,11074
11982,1807,26,156,7,5,3,297,63,761.96,283.84,17881.92
11983,3659,8,869,9,8,2,271,94,959.22,89.16,8381.04
11983,19653,14,869,9,8,2,271,93,959.22,330.54,30740.22
11983,19567,20,869,9,8,2,271,36,959.22,221.18,7962.48
11984,335,21,159,7,9,3,63,23,844.03,156.28,3594.44
11984,232,25,159,7,9,3,63,93,844.03,194.23,18063.39
11984,1207,27,159,7,9,3,63,44,844.03,85.08,3743.52
11989,18053,25,802,22,5,2,341,9,1410.33,58.13,523.17
11990,6740,14,123,5,12,3,35,36,2079.01,46.36,1668.96
11991,3856,28,588,20,11,2,239,73,1330.02,319.82,23346.86
11993,16038,25,663,55,10,2,5,11,2862.41,192.57,2118.27
11994,6276,8,331,53,12,2,361,35,1876.5,27.95,978.25
11995,10921,5,928,38,10,2,41,18,3270.77,415.89,7486.02
11996,2050,5,114,18,7,3,85,45,2626.3,291.41,13113.45
11996,16756,24,114,18,7,3,85,66,2626.3,206.33,13617.78
11996,18361,26,114,18,7,3,85,71,2626.3,34.97,2482.87
12000,8877,9,65,56,9,2,277,48,3436.54,179.19,8601.12
12001,12468,29,93,76,4,3,331,75,2466.07,56.74,4255.5
12003,10596,12,706,5,4,3,190,43,2245.19,487.12,20946.16
12004,12141,16,1,92,1,2,65,48,3601.3,329.87,15833.76
12005,13037,18,326,85,2,3,132,81,2194.51,235.68,19090.08
12006,935,23,837,17,5,2,275,69,2556.16,274.4,18933.6
12007,15937,9,196,31,4,2,333,42,4343.73,204.22,8577.24
12007,10636,20,196,31,4,2,333,98,4343.73,145.71,14279.58
12011,18162,9,266,22,1,3,302,86,3766.8,107.77,9268.22
12012,11358,14,485,46,3,1,288,91,1473.27,236.76,21545.16
12014,16664,7,46,84,8,1,121,89,1820.84,429.54,38229.06
12014,11872,27,46,84,8,1,121,57,1820.84,282.45,16099.65
12014,8590,28,46,84,8,1,121,62,1820.84,132.45,8211.9
12015,11701,6,156,24,5,3,106,93,2690.34,226.42,21057.06
12016,1838,2,944,68,12,1,245,18,3373.48,454.97,8189.46
12016,14549,25,944,68,12,1,245,4,3373.48,284.5,1138
12021,15078,19,320,52,11,2,352,22,1106,28.65,630.3
12022,17951,24,270,9,6,2,103,74,2905.73,487.32,36061.68
12024,16527,9,258,54,4,1,312,10,3209.29,296.71,2967.1
12024,5902,26,258,54,4,1,312,61,3209.29,255.88,15608.68
12026,16181,20,226,62,12,3,1,98,1180.44,71.84,7040.32
12026,5074,5,663,21,10,3,184,101,9362.56,489.31,26574.13
12028,586,26,955,72,2,3,47,22,3445.23,323.16,7109.52
12029,10589,5,108,28,3,2,34,77,1633.97,426.12,32811.24
12029,11670,11,108,28,3,2,34,10,1633.97,355.85,3558.5
12031,9035,13,448,38,2,2,210,2,2232.8,311.24,622.48
12031,2387,14,448,38,2,2,210,38,2232.8,155.49,5908.62
12032,13166,19,965,14,6,2,366,90,322.23,213.33,19199.7
12033,14207,8,441,86,2,3,74,69,4642.37,78.53,5418.57
12036,7300,20,472,93,11,3,339,95,4593.11,414.56,39383.2
12038,14714,12,944,2,12,3,2,93,2837.2,212.39,19752.27
12039,10019,1,832,7,9,2,148,65,4116.88,222.61,14469.65
12039,12921,20,832,7,9,2,148,54,4116.88,375.27,20264.58
12041,1762,6,811,55,7,3,24,15,3994.41,363.53,5452.95
12042,2156,29,801,62,2,1,188,93,4516.64,169.31,15745.83
12045,3666,10,353,61,5,1,306,6,4617.98,234.6,1407.6
12046,18585,9,96,80,12,2,71,71,4762.61,162.29,11522.59
12046,15856,10,96,80,12,2,71,17,4762.61,419.96,7139.32
12048,9078,28,490,13,8,2,279,90,3829.91,326.52,29386.8
12049,11451,1,518,63,2,1,305,49,2363.04,391.42,19179.58
12050,10154,17,706,5,4,2,47,64,2428.87,450.34,28821.76
12052,16661,20,796,11,5,1,236,30,734.69,276.22,8286.6
12053,17348,16,932,89,12,3,291,79,3360.5,147.01,11613.79
12054,18474,20,992,3,6,2,104,47,3522.79,428.09,20120.23
12056,3561,27,278,25,9,2,342,49,4065.24,277.9,13617.1
12058,1493,14,688,32,9,3,139,5,2807.14,465.67,2328.35
12059,4182,16,461,36,12,1,314,6,3163.76,406.87,2441.22
12059,9503,17,461,36,12,1,314,15,3163.76,92.77,1391.55
12061,8237,25,746,91,2,2,127,11,1948.56,411.49,4526.39
12062,17592,5,501,64,2,1,172,63,4928.11,58.3,3672.9
12062,1830,22,501,64,2,1,172,23,4928.11,400.77,9217.71
12063,8433,19,64,52,6,2,287,82,616.05,229.16,18791.12
12064,18467,11,471,52,7,2,226,100,1048.7,488.13,48813
12064,8462,27,471,52,7,2,226,81,1048.7,348.27,28209.87
12065,19946,18,859,69,11,1,122,73,2513.03,143.96,10509.08
12067,16381,9,452,25,7,3,334,100,1572.55,77.69,7769
12068,4249,16,566,53,7,3,71,28,3256.71,230.08,6442.24
12068,9094,18,566,53,7,3,71,31,3256.71,380.02,11780.62
12069,4344,20,52,30,8,2,210,16,3986.05,208.2,3331.2
12070,11201,29,917,16,3,3,213,62,2026.88,479.01,29698.62
12071,2761,5,193,66,3,3,340,65,4392.94,71.04,4617.6
12072,1476,21,532,52,5,2,209,18,4222.73,470.61,8470.98
12073,6220,6,830,47,5,3,13,25,2164.18,134.18,3354.5
12073,2323,14,830,47,5,3,13,10,2164.18,291.37,2913.7
12075,9679,22,459,25,3,3,46,52,4926.25,33.67,1750.84
12076,6558,1,54,74,6,2,293,42,2036.84,275.34,11564.28
12076,7196,3,54,74,6,2,293,58,2036.84,100.94,5854.52
12076,19867,7,54,74,6,2,293,16,2036.84,62.44,999.04
12077,11120,3,976,90,12,2,191,52,1833.4,168.4,8756.8
12077,18106,24,976,90,12,2,191,82,1833.4,419.52,34400.64
12078,18365,3,752,12,11,2,301,72,4824.38,325.2,23414.4
12078,17867,23,752,12,11,2,301,48,4824.38,187.79,9013.92
12079,7707,11,495,55,7,2,65,67,1355.87,101.56,6804.52
12079,12500,20,495,55,7,2,65,71,1355.87,255.96,18173.16
12082,18828,12,252,78,7,3,366,97,3814.05,406.61,39441.17
12083,1209,23,706,45,4,1,204,24,4113.03,271.68,6520.32
12084,7989,28,342,35,4,1,39,44,2776.91,118.9,5231.6
12085,17259,6,713,33,11,3,310,46,1352.71,244.09,11228.14
12085,4839,12,713,33,11,3,310,96,1352.71,291.51,27984.96
12085,2535,27,713,33,11,3,310,71,1352.71,306.88,21788.48
12087,9478,4,598,86,6,1,157,16,3853,489.18,7826.88
12087,12120,13,598,86,6,1,157,39,3853,441.91,17234.49
12087,13852,24,598,86,6,1,157,17,3853,168.43,2863.31
12087,11428,25,598,86,6,1,157,89,3853,184.92,16457.88
12089,11461,22,811,87,7,3,117,31,4437.45,264.12,8187.72
12092,9185,18,49,9,9,3,356,82,3237.3,443.61,36376.02
12092,19943,19,49,9,9,3,356,44,3237.3,171.8,7559.2
12092,13097,21,49,9,9,3,356,98,3237.3,398.2,39023.6
12093,18713,25,193,7,3,1,247,43,3225.03,133.52,5741.36
12094,18036,23,490,29,8,2,358,36,1370.63,450.57,16220.52
12095,3370,7,858,74,3,3,42,59,4207.67,26.67,1573.53
12096,9860,11,497,24,10,3,339,67,4781.51,65.27,4373.09
12096,14877,26,497,24,10,3,339,18,4781.51,195.18,3513.24
12102,14871,4,864,44,4,3,62,60,1367.74,52.71,3162.6
12103,10403,5,374,42,10,1,70,79,1249.74,306.61,24222.19
12103,15018,23,374,42,10,1,70,97,1249.74,404.11,39198.67
12104,14021,4,395,30,6,3,143,34,3009.68,159.08,5408.72
12106,4702,19,573,78,4,3,365,66,2450.65,177.48,11713.68
12107,6647,7,330,38,1,1,234,37,3055.37,442.03,16355.11
12107,17254,27,330,38,1,1,234,76,3055.37,222.31,16895.56
12108,12555,1,951,20,2,3,73,46,2051.32,175.86,8089.56
12108,7792,30,951,20,2,3,73,1,2051.32,360.32,360.32
12109,2012,17,834,69,9,1,137,6,270.4,213.5,1281
12109,13533,19,834,69,9,1,137,71,270.4,40.32,2862.72
12110,2270,26,640,23,7,3,126,53,155.47,137.6,7292.8
12111,8864,2,544,42,6,1,232,90,4435.5,71.77,6459.3
12111,4981,8,544,42,6,1,232,91,4435.5,497.38,45261.58
12111,7389,9,544,42,6,1,232,25,4435.5,333.43,8335.75
12112,12281,2,301,10,1,2,299,96,1666.53,415.13,39852.48
12112,2774,5,301,10,1,2,299,89,1666.53,496.92,44225.88
12112,18890,6,301,10,1,2,299,93,1666.53,115.56,10747.08
12112,12206,30,301,10,1,2,299,34,1666.53,280.92,9551.28
12114,15503,27,396,34,8,1,273,26,3337.91,493.75,12837.5
12115,8910,27,888,29,12,2,233,9,3821.19,159.87,1438.83
12117,14771,21,281,55,4,2,247,19,2188.47,467.58,8884.02
12117,9081,23,281,55,4,2,247,62,2188.47,475.66,29490.92
12118,551,28,207,31,6,2,65,17,2809.12,157.46,2676.82
12120,6983,6,585,78,6,2,1,10,7957.68,704.34,3324.44
12120,9988,12,591,28,12,2,75,35,3150.49,134.49,4707.15
12120,273,16,591,28,12,2,75,63,3150.49,315.74,19891.62
12120,902,28,591,28,12,2,75,89,3150.49,137.9,12273.1
12122,6645,19,595,20,4,1,3,64,4656.7,25.88,1656.32
12123,16931,10,341,78,6,1,317,53,1608.1,418.75,22193.75
12125,3508,2,982,77,7,3,27,10,2147.95,262.47,2624.7
12127,12283,15,689,75,1,2,252,8,1949.39,176.06,1408.48
12128,874,22,173,4,12,3,204,89,1977.2,380.07,33826.23
12131,18001,16,84,35,12,2,209,2,1200.67,337.57,675.14
12131,2075,22,84,35,12,2,209,84,1200.67,297.04,24951.36
12132,13544,2,109,60,6,1,38,65,2156.37,239.2,15548
12132,2680,18,109,60,6,1,38,16,2156.37,153.62,2457.92
12134,7364,8,987,3,5,3,142,77,3294.17,306.25,23581.25
12134,16841,10,987,3,5,3,142,66,3294.17,179.84,11869.44
12134,796,11,987,3,5,3,142,26,3294.17,337.34,8770.84
12135,1951,17,403,72,2,1,278,100,1552.84,225.06,22506
12136,9934,28,128,47,8,3,143,26,2777.28,113.7,2956.2
12138,3941,7,704,62,7,2,46,50,1245.26,167.04,8352
12138,10276,13,704,62,7,2,46,100,1245.26,356.49,35649
12139,19541,27,981,16,12,1,125,92,2414.89,355.29,32686.68
12140,3954,8,518,56,2,3,218,3,1295.06,84.56,253.68
12140,2499,22,518,56,2,3,218,73,1295.06,319.66,23335.18
12141,623,15,432,46,4,1,265,21,2938.27,436.28,9161.88
